time,pitch,force,vel_a,vel_b
1776099037.2958648,,-0.013290643523855858,,
1776099037.2964175,,,0.0,0.0
1776099037.2989097,,,0.0,0.0
1776099037.3002923,0.0007539618767138335,,,
1776099037.300655,,-0.015605234027915348,,
1776099037.3014007,,,0.0,0.0
1776099037.3038878,,,0.0,0.0
1776099037.3052633,0.0009247403685514774,,,
1776099037.3056107,,-0.02048634627348926,,
1776099037.3063884,,,0.0,0.0
1776099037.3088822,,,0.0,0.0
1776099037.3102655,0.001019053998093076,,,
1776099037.3106582,,-0.022372618864321233,,
1776099037.3114095,,,0.0,0.0
1776099037.3139086,,,0.0,0.0
1776099037.315294,0.0010145902039616428,,,
1776099037.3157566,,-0.021217493957095452,,
1776099037.3164144,,,0.0,0.0
1776099037.3189192,,,0.0,0.0
1776099037.3203163,0.001047687653559401,,,
1776099037.3206666,,-0.018548664747184633,,
1776099037.32142,,,0.0,0.0
1776099037.323932,,,0.0,0.0
1776099037.325562,0.0010214412265751643,,,
1776099037.3259377,,-0.02002220312861949,,
1776099037.3264158,,,0.0,0.0
1776099037.3289087,,,0.0,0.0
1776099037.330233,0.000909508295149552,,,
1776099037.3305597,,-0.021913709470421067,,
1776099037.3313985,,,0.0,0.0
1776099037.3339076,,,0.0,0.0
1776099037.3352923,0.0008773981740583118,,,
1776099037.3356586,,-0.016741648694058517,,
1776099037.3363938,,,0.0,0.0
1776099037.338908,,,0.0,0.0
1776099037.3403733,0.000887067018665698,,,
1776099037.3407338,,-0.01693502558620624,,
1776099037.3414152,,,0.0,0.0
1776099037.3439069,,,0.0,0.0
1776099037.3453212,0.0009108043243717607,,,
1776099037.3458843,,-0.018342389596849973,,
1776099037.346432,,,0.0,0.0
1776099037.3489535,,,0.0,0.0
1776099037.3506398,0.0009411946469689448,,,
1776099037.3509684,,-0.01788434702419654,,
1776099037.3514357,,,0.0,0.0
1776099037.353915,,,0.0,0.0
1776099037.3552835,0.0010220460897166631,,,
1776099037.3556209,,-0.01830229572647915,,
1776099037.356378,,,0.0,0.0
1776099037.358891,,,0.0,0.0
1776099037.3605485,0.0010330834478540032,,,
1776099037.3607194,,-0.019988585298046983,,
1776099037.3613818,,,0.0,0.0
1776099037.3638995,,,0.0,0.0
1776099037.365216,0.0010096033987216705,,,
1776099037.365477,,-0.019385753187325692,,
1776099037.366379,,,0.0,0.0
1776099037.3688915,,,0.0,0.0
1776099037.3702674,0.0009642900213085053,,,
1776099037.3707347,,-0.01807979225483847,,
1776099037.3713827,,,0.0,0.0
1776099037.373909,,,0.0,0.0
1776099037.3756876,0.0009318800817663233,,,
1776099037.3760233,,-0.019430060385114422,,
1776099037.3764012,,,0.0,0.0
1776099037.3789093,,,0.0,0.0
1776099037.380638,0.0009348278474611341,,,
1776099037.3809588,,-0.01948901569901064,,
1776099037.3813975,,,0.0,0.0
1776099037.3839262,,,0.0,0.0
1776099037.3854346,0.000927893372471634,,,
1776099037.3856566,,-0.0178847837903996,,
1776099037.386409,,,0.0,0.0
1776099037.3889294,,,0.0,0.0
1776099037.3902671,0.000975840111750535,,,
1776099037.3906934,,-0.020309260984798655,,
1776099037.3914049,,,0.0,0.0
1776099037.3938942,,,0.0,0.0
1776099037.3958757,0.0010164957543806687,,,
1776099037.3961906,,-0.021388836093550606,,
1776099037.396574,,,0.0,0.0
1776099037.3988817,,,0.0,0.0
1776099037.4009364,0.0011501550136945495,,,
1776099037.4016201,,-0.021530629846410076,,
1776099037.4016929,,,0.0,0.0
1776099037.4039023,,,0.0,0.0
1776099037.405277,0.0012222502439188292,,,
1776099037.4056451,,-0.022972534450895667,,
1776099037.406392,,,0.0,0.0
1776099037.4089046,,,0.0,0.0
1776099037.4104614,0.0013179838262564491,,,
1776099037.410809,,-0.025153668353797346,,
1776099037.4114096,,,0.0,0.0
1776099037.4139004,,,0.0,0.0
1776099037.415261,0.0012853669607543713,,,
1776099037.4157116,,-0.028231802629845697,,
1776099037.416383,,,0.0,0.0
1776099037.418879,,,0.0,0.0
1776099037.4202304,0.0012649659477577014,,,
1776099037.4205637,,-0.025558853192643425,,
1776099037.421378,,,0.0,0.0
1776099037.423897,,,0.0,0.0
1776099037.4253032,0.0011391490577591507,,,
1776099037.4254777,,-0.02304251539267241,,
1776099037.426381,,,0.0,0.0
1776099037.4288902,,,0.0,0.0
1776099037.4302514,0.0010339830654700606,,,
1776099037.4305909,,-0.02093919554689061,,
1776099037.431385,,,0.0,0.0
1776099037.4339082,,,0.0,0.0
1776099037.4353244,0.0009502983406199591,,,
1776099037.4357898,,-0.018599345409515383,,
1776099037.4363923,,,0.0,0.0
1776099037.438918,,,0.0,0.0
1776099037.4402902,0.0009066307483257905,,,
1776099037.4406247,,-0.016260451154810975,,
1776099037.4414275,,,0.0,0.0
1776099037.4439304,,,0.0,0.0
1776099037.445378,0.0009100055548418873,,,
1776099037.4462006,,-0.01992518774314818,,
1776099037.4466863,,,0.0,0.0
1776099037.448937,,,0.0,0.0
1776099037.4503229,0.0009047791293650823,,,
1776099037.451052,,-0.01675634328789537,,
1776099037.451404,,,0.0,0.0
1776099037.4538858,,,0.0,0.0
1776099037.4552653,0.0008670279131621822,,,
1776099037.4558709,,-0.01613455009191201,,
1776099037.4565008,,,0.0,0.0
1776099037.4588778,,,0.0,0.0
1776099037.4601922,0.0007553055958793356,,,
1776099037.4604716,,-0.014832721642777554,,
1776099037.4613607,,,0.0,0.0
1776099037.4638786,,,0.0,0.0
1776099037.4651558,0.0006517876488362476,,,
1776099037.4655159,,-0.012762362701915792,,
1776099037.4663758,,,0.0,0.0
1776099037.4688818,,,0.0,0.0
1776099037.4703794,0.000504109457515072,,,
1776099037.4707062,,-0.009409105491268362,,
1776099037.4713984,,,0.0,0.0
1776099037.473946,,,0.0,0.0
1776099037.4755392,0.00031675639618575067,,,
1776099037.475837,,-0.008193435698100087,,
1776099037.4764042,,,0.0,0.0
1776099037.4789104,,,0.0,0.0
1776099037.4802513,0.00018846224247867928,,,
1776099037.4806204,,-0.0045617035993615425,,
1776099037.4814105,,,0.0,0.0
1776099037.4839017,,,0.0,0.0
1776099037.4852695,0.0001317129630489157,,,
1776099037.485609,,-0.003426718010766271,,
1776099037.486379,,,0.0,0.0
1776099037.4888947,,,0.0,0.0
1776099037.4906232,0.00010080575680134049,,,
1776099037.4908838,,-0.0014762626050683716,,
1776099037.491474,,,0.0,0.0
1776099037.4939117,,,0.0,0.0
1776099037.4952483,7.413648610887414e-05,,,
1776099037.4956982,,-0.0005431838069951258,,
1776099037.4964006,,,0.0,0.0
1776099037.4989173,,,0.0,0.0
1776099037.5003152,0.00011072907154830598,,,
1776099037.500931,,-0.00047564874733592596,,
1776099037.5014417,,,0.0,0.0
1776099037.5039182,,,0.0,0.0
1776099037.5052416,0.00011031619550781189,,,
1776099037.5055416,,-0.004064631684541311,,
1776099037.5063736,,,0.0,0.0
1776099037.5088756,,,0.0,0.0
1776099037.5102122,0.00011160049859216028,,,
1776099037.5106542,,-0.0038238554900789992,,
1776099037.511361,,,0.0,0.0
1776099037.5138996,,,0.0,0.0
1776099037.5152144,0.00012287364651323722,,,
1776099037.5156496,,-0.0016511581431570268,,
1776099037.5163753,,,0.0,0.0
1776099037.5188978,,,0.0,0.0
1776099037.5202157,9.221584637653358e-05,,,
1776099037.5205507,,-0.0006383087561990357,,
1776099037.5213838,,,0.0,0.0
1776099037.5238883,,,0.0,0.0
1776099037.5253286,9.175873928272686e-05,,,
1776099037.5256262,,-0.003427020303890331,,
1776099037.526385,,,0.0,0.0
1776099037.5289004,,,0.0,0.0
1776099037.5301878,8.973110771365208e-05,,,
1776099037.5305645,,-0.00018892059871748724,,
1776099037.5314157,,,0.0,0.0
1776099037.5339193,,,0.0,0.0
1776099037.5353343,8.47168493234131e-05,,,
1776099037.53572,,-0.001420946711659103,,
1776099037.5363905,,,0.0,0.0
1776099037.5388892,,,0.0,0.0
1776099037.5403454,0.00010061843522197043,,,
1776099037.540544,,-0.0025383651980780864,,
1776099037.5413816,,,0.0,0.0
1776099037.5438948,,,0.0,0.0
1776099037.5452547,0.0001916997009242668,,,
1776099037.545562,,-0.0050261461524972115,,
1776099037.5463724,,,0.0,0.0
1776099037.5488727,,,0.0,0.0
1776099037.5503814,0.00028854786221736174,,,
1776099037.5507195,,-0.00429848681686632,,
1776099037.5513773,,,0.0,0.0
1776099037.5538974,,,0.0,0.0
1776099037.5552716,0.00040235258103108823,,,
1776099037.5558186,,-0.00937243488270828,,
1776099037.5563946,,,0.0,0.0
1776099037.5589204,,,0.0,0.0
1776099037.560316,0.0004742358325482816,,,
1776099037.560659,,-0.011209793297276066,,
1776099037.56142,,,0.0,0.0
1776099037.563952,,,0.0,0.0
1776099037.5653965,0.0005227756800663756,,,
1776099037.5657485,,-0.01111474122304083,,
1776099037.5663803,,,0.0,0.0
1776099037.5688987,,,0.0,0.0
1776099037.570281,0.0005340257115220941,,,
1776099037.5707786,,-0.009874199443334165,,
1776099037.5713866,,,0.0,0.0
1776099037.5739315,,,0.0,0.0
1776099037.576328,0.0005280960214120495,,,
1776099037.576394,,,0.0,0.0
1776099037.5769818,,-0.008423294360386878,,
1776099037.578945,,,0.0,0.0
1776099037.5803075,0.000509260531872833,,,
1776099037.5806618,,-0.010045051490722141,,
1776099037.5813918,,,0.0,0.0
1776099037.5838664,,,0.0,0.0
1776099037.5852191,0.0005192949660559087,,,
1776099037.5856183,,-0.0083805043813387,,
1776099037.5863519,,,0.0,0.0
1776099037.5888855,,,0.0,0.0
1776099037.5902982,0.0005078952747581646,,,
1776099037.5904567,,-0.009884515220354132,,
1776099037.5913835,,,0.0,0.0
1776099037.5939574,,,0.0,0.0
1776099037.595266,0.0004685864524999103,,,
1776099037.595582,,-0.010297418927860801,,
1776099037.5963986,,,0.0,0.0
1776099037.5989466,,,0.0,0.0
1776099037.6002498,0.0004740811085161489,,,
1776099037.600695,,-0.010407312048185574,,
1776099037.6014268,,,0.0,0.0
1776099037.6039655,,,0.0,0.0
1776099037.6053483,0.00047355484168389353,,,
1776099037.605721,,-0.010263555583465828,,
1776099037.606396,,,0.0,0.0
1776099037.6089125,,,0.0,0.0
1776099037.6102731,0.0005103404871288067,,,
1776099037.6106207,,-0.012731273157334404,,
1776099037.6113956,,,0.0,0.0
1776099037.6138875,,,0.0,0.0
1776099037.6152413,0.0005961560948410209,,,
1776099037.6155515,,-0.012049425006235178,,
1776099037.616372,,,0.0,0.0
1776099037.6190302,,,0.0,0.0
1776099037.6215706,0.0007187426935675915,,,
1776099037.6216357,,,0.0,0.0
1776099037.6220722,,-0.013168845700020193,,
1776099037.623943,,,0.0,0.0
1776099037.6255224,0.0007677368719399445,,,
1776099037.6259644,,-0.016013965060512208,,
1776099037.6263838,,,0.0,0.0
1776099037.6289034,,,0.0,0.0
1776099037.630272,0.0008174457395114106,,,
1776099037.6307151,,-0.01620875564349369,,
1776099037.63138,,,0.0,0.0
1776099037.633893,,,0.0,0.0
1776099037.635411,0.0008029228638391009,,,
1776099037.6357603,,-0.014319524593151825,,
1776099037.636377,,,0.0,0.0
1776099037.6388872,,,0.0,0.0
1776099037.6402051,0.0006967056822744402,,,
1776099037.6405218,,-0.013394261114530365,,
1776099037.6413796,,,0.0,0.0
1776099037.6439047,,,0.0,0.0
1776099037.6452615,0.000593683975814004,,,
1776099037.6456218,,-0.012932600522217317,,
1776099037.6463785,,,0.0,0.0
1776099037.6489034,,,0.0,0.0
1776099037.6504748,0.0005795792113013501,,,
1776099037.6509001,,-0.01424927876885991,,
1776099037.6514096,,,0.0,0.0
1776099037.6539216,,,0.0,0.0
1776099037.6553197,0.0004904784372633109,,,
1776099037.6558335,,-0.009536178470457058,,
1776099037.6563923,,,0.0,0.0
1776099037.6588898,,,0.0,0.0
1776099037.6602032,0.00040795374997322666,,,
1776099037.6606593,,-0.009484458261551048,,
1776099037.661378,,,0.0,0.0
1776099037.6639013,,,0.0,0.0
1776099037.6652353,0.00038995954661040635,,,
1776099037.6655624,,-0.010456885475041037,,
1776099037.6663892,,,0.0,0.0
1776099037.6688762,,,0.0,0.0
1776099037.6703236,0.0003302717205890818,,,
1776099037.6709597,,-0.006065581880823199,,
1776099037.671403,,,0.0,0.0
1776099037.6739728,,,0.0,0.0
1776099037.6757379,0.00021559862479967874,,,
1776099037.676117,,-0.0036388888369604973,,
1776099037.6765313,,,0.0,0.0
1776099037.6789322,,,0.0,0.0
1776099037.6803026,0.00019779574667026827,,,
1776099037.6807187,,-0.0031496001462976483,,
1776099037.6814299,,,0.0,0.0
1776099037.6839385,,,0.0,0.0
1776099037.685531,0.00019959513322397103,,,
1776099037.6857514,,-0.003585281261595622,,
1776099037.6863863,,,0.0,0.0
1776099037.6888952,,,0.0,0.0
1776099037.6902401,0.00017387916082471682,,,
1776099037.6908135,,-0.004136810838207654,,
1776099037.691384,,,0.0,0.0
1776099037.6939049,,,0.0,0.0
1776099037.695199,0.00020218789683384628,,,
1776099037.6954777,,-0.0019051318688228132,,
1776099037.696387,,,0.0,0.0
1776099037.6988893,,,0.0,0.0
1776099037.7002172,0.00016348660797903372,,,
1776099037.7006085,,-0.004994808805891107,,
1776099037.7013862,,,0.0,0.0
1776099037.7038937,,,0.0,0.0
1776099037.7052455,0.0001141460940569523,,,
1776099037.7055721,,-0.0018763004782552473,,
1776099037.7064002,,,0.0,0.0
1776099037.7089148,,,0.0,0.0
1776099037.7102942,5.909868113159337e-05,,,
1776099037.7106423,,-0.001707970116270545,,
1776099037.7114096,,,0.0,0.0
1776099037.7139533,,,0.0,0.0
1776099037.7153614,2.4629211330786337e-05,,,
1776099037.715986,,-0.00021919395180656744,,
1776099037.7164018,,,0.0,0.0
1776099037.7189114,,,0.0,0.0
1776099037.7203352,-2.2088502959267356e-05,,,
1776099037.7208157,,0.0007151603339945064,,
1776099037.7214093,,,0.0,0.0
1776099037.7239087,,,0.0,0.0
1776099037.7253394,-1.4438184514089473e-05,,,
1776099037.726019,,0.0005621539650909487,,
1776099037.7264354,,,0.0,0.0
1776099037.728892,,,0.0,0.0
1776099037.730538,3.0608825517092e-05,,,
1776099037.7308547,,-0.0015378663882044362,,
1776099037.7313962,,,0.0,0.0
1776099037.733911,,,0.0,0.0
1776099037.7353106,0.0001357675878941842,,,
1776099037.735736,,-0.0017758058427013272,,
1776099037.7364056,,,0.0,0.0
1776099037.7389197,,,0.0,0.0
1776099037.7402585,0.00022632719072014472,,,
1776099037.7406175,,-0.006251620460713328,,
1776099037.741421,,,0.0,0.0
1776099037.7439363,,,0.0,0.0
1776099037.7453334,0.00037153452143421256,,,
1776099037.7457137,,-0.006624375641576534,,
1776099037.7463818,,,0.0,0.0
1776099037.7489407,,,0.0,0.0
1776099037.7503352,0.000548756795464895,,,
1776099037.7506452,,-0.013899292708280088,,
1776099037.7514107,,,0.0,0.0
1776099037.7538846,,,0.0,0.0
1776099037.755216,0.0007464372643001416,,,
1776099037.7555678,,-0.01545474177964151,,
1776099037.7564473,,,0.0,0.0
1776099037.7589257,,,0.0,0.0
1776099037.7602875,0.0009202319351086601,,,
1776099037.760648,,-0.016932168274692287,,
1776099037.7614055,,,0.0,0.0
1776099037.7639081,,,0.0,0.0
1776099037.7653065,0.0011113527105028303,,,
1776099037.7656407,,-0.016890881068411148,,
1776099037.7664685,,,0.0,0.0
1776099037.7689285,,,0.0,0.0
1776099037.770434,0.0012433968144397616,,,
1776099037.7707853,,-0.02499423939820999,,
1776099037.771416,,,0.0,0.0
1776099037.7739105,,,0.0,0.0
1776099037.7753284,0.0013025240382606195,,,
1776099037.7758331,,-0.027109401771149625,,
1776099037.776417,,,0.0,0.0
1776099037.7789211,,,0.0,0.0
1776099037.780807,0.0012712056629232767,,,
1776099037.7815304,,-0.02595010975210421,,
1776099037.7816162,,,0.0,0.0
1776099037.783931,,,0.0,0.0
1776099037.7860134,0.001192338876731698,,,
1776099037.7866158,,,0.0,0.0
1776099037.7871401,,-0.022774000491376963,,
1776099037.7889585,,,0.0,0.0
1776099037.7904205,0.001126024972378543,,,
1776099037.7908123,,-0.023446189325433454,,
1776099037.7913747,,,0.0,0.0
1776099037.793859,,,0.0,0.0
1776099037.7952886,0.0011201086816034684,,,
1776099037.795604,,-0.02159585884496165,,
1776099037.7963617,,,0.0,0.0
1776099037.798883,,,0.0,0.0
1776099037.800339,0.001160418678867069,,,
1776099037.8007646,,-0.022268827662159024,,
1776099037.8013885,,,0.0,0.0
1776099037.8038933,,,0.0,0.0
1776099037.8053753,0.0011494026137763584,,,
1776099037.8057892,,-0.021382350719971615,,
1776099037.806362,,,0.0,0.0
1776099037.8088794,,,0.0,0.0
1776099037.8101752,0.0011932298720933006,,,
1776099037.810415,,-0.02465705619165397,,
1776099037.8113692,,,0.0,0.0
1776099037.8138745,,,0.0,0.0
1776099037.8152895,0.0012194949795792203,,,
1776099037.8156517,,-0.02345035367640205,,
1776099037.8163671,,,0.0,0.0
1776099037.8189087,,,0.0,0.0
1776099037.8202941,0.0012076399102169608,,,
1776099037.820615,,-0.023612945673380778,,
1776099037.8213975,,,0.0,0.0
1776099037.8238947,,,0.0,0.0
1776099037.8253112,0.0011536667593729298,,,
1776099037.8256793,,-0.023466100553022635,,
1776099037.8263938,,,0.0,0.0
1776099037.82891,,,0.0,0.0
1776099037.8304703,0.001184055590110953,,,
1776099037.830803,,-0.0234077215274099,,
1776099037.831427,,,0.0,0.0
1776099037.8339226,,,0.0,0.0
1776099037.83547,0.0012120038099568385,,,
1776099037.8358166,,-0.026098383973521842,,
1776099037.836408,,,0.0,0.0
1776099037.8388865,,,0.0,0.0
1776099037.8404672,0.0011585841484425359,,,
1776099037.8409011,,-0.021565981413295163,,
1776099037.8413827,,,0.0,0.0
1776099037.8438683,,,0.0,0.0
1776099037.8452713,0.0010255155537445208,,,
1776099037.8456213,,-0.02183569433697693,,
1776099037.8463643,,,0.0,0.0
1776099037.848916,,,0.0,0.0
1776099037.8502336,0.0009328981821544436,,,
1776099037.850625,,-0.01998334690517539,,
1776099037.851393,,,0.0,0.0
1776099037.8543193,,,0.0,0.0
1776099037.8568318,,,0.0,0.0
1776099037.8568935,0.0008336076206430644,,,
1776099037.8579407,,-0.018130766803022443,,
1776099037.8588886,,,0.0,0.0
1776099037.8602347,0.0007011532950130337,,,
1776099037.8605258,,-0.012683826600854398,,
1776099037.8613758,,,0.0,0.0
1776099037.8638902,,,0.0,0.0
1776099037.8651927,0.0006068798679145576,,,
1776099037.8655183,,-0.013196518364228386,,
1776099037.8663588,,,0.0,0.0
1776099037.8689365,,,0.0,0.0
1776099037.8702197,0.0005584244040205773,,,
1776099037.8706875,,-0.012227409086348782,,
1776099037.8713994,,,0.0,0.0
1776099037.8738835,,,0.0,0.0
1776099037.8754249,0.00042983231705752265,,,
1776099037.875889,,-0.00938910509093841,,
1776099037.876384,,,0.0,0.0
1776099037.8788843,,,0.0,0.0
1776099037.88021,0.0002813692611213426,,,
1776099037.880591,,-0.003621990282647379,,
1776099037.881371,,,0.0,0.0
1776099037.8838723,,,0.0,0.0
1776099037.8851995,9.939867356879705e-05,,,
1776099037.88554,,-0.0027804322211638977,,
1776099037.8863666,,,0.0,0.0
1776099037.8888729,,,0.0,0.0
1776099037.890233,-0.00011484679337970258,,,
1776099037.8908265,,0.0035029440389256873,,
1776099037.891388,,,0.0,0.0
1776099037.8939092,,,0.0,0.0
1776099037.8952582,-0.0003033937170859963,,,
1776099037.8956194,,0.007540344769200841,,
1776099037.8964493,,,0.0,0.0
1776099037.8989177,,,0.0,0.0
1776099037.900431,-0.00043263953157846464,,,
1776099037.9008377,,0.009592336546751649,,
1776099037.9013934,,,0.0,0.0
1776099037.903904,,,0.0,0.0
1776099037.9053576,-0.0004930287129025774,,,
1776099037.9058812,,0.010933351301308545,,
1776099037.9065278,,,0.0,0.0
1776099037.90899,,,0.0,0.0
1776099037.9105713,-0.0005482435887879398,,,
1776099037.910866,,0.0100391818978962,,
1776099037.9114273,,,0.0,0.0
1776099037.9138947,,,0.0,0.0
1776099037.9152527,-0.0005225003579004634,,,
1776099037.915676,,0.011656015329340902,,
1776099037.9164047,,,0.0,0.0
1776099037.9189038,,,0.0,0.0
1776099037.920405,-0.0004671834213227709,,,
1776099037.9207642,,0.009750289829339218,,
1776099037.9214144,,,0.0,0.0
1776099037.9239316,,,0.0,0.0
1776099037.9252439,-0.0003410196901054465,,,
1776099037.9255636,,0.005361779411947775,,
1776099037.9263713,,,0.0,0.0
1776099037.9288971,,,0.0,0.0
1776099037.9302616,-0.00020727302822855811,,,
1776099037.9306087,,0.004685313095529601,,
1776099037.9313738,,,0.0,0.0
1776099037.933894,,,0.0,0.0
1776099037.9352303,-3.009719758893746e-05,,,
1776099037.9356346,,-0.0013895949506809628,,
1776099037.9363878,,,0.0,0.0
1776099037.93892,,,0.0,0.0
1776099037.9402936,0.00011808590030735813,,,
1776099037.9405866,,-0.004353256908606875,,
1776099037.9414072,,,0.0,0.0
1776099037.9439027,,,0.0,0.0
1776099037.9468784,0.00022872621254358452,,,
1776099037.9469671,,-0.004967289616435729,,
1776099037.9469945,,,0.0,0.0
1776099037.94897,,,0.0,0.0
1776099037.9504125,0.00030088795277948536,,,
1776099037.9507558,,-0.008941915854571896,,
1776099037.9513993,,,0.0,0.0
1776099037.9539065,,,0.0,0.0
1776099037.9553442,0.0003055535676372309,,,
1776099037.9555774,,-0.008768765895577528,,
1776099037.9563994,,,0.0,0.0
1776099037.9588933,,,0.0,0.0
1776099037.9602125,0.00025638057905914255,,,
1776099037.9605522,,-0.004587759050224413,,
1776099037.9613905,,,0.0,0.0
1776099037.9638884,,,0.0,0.0
1776099037.9651701,0.00022263035265442652,,,
1776099037.9655476,,-0.005378296930951127,,
1776099037.9663634,,,0.0,0.0
1776099037.968909,,,0.0,0.0
1776099037.9704304,0.00020381330031466816,,,
1776099037.970786,,-0.0031367200911110067,,
1776099037.9714155,,,0.0,0.0
1776099037.9739342,,,0.0,0.0
1776099037.9753802,0.00019661582695587905,,,
1776099037.9759274,,-0.0035256951362337826,,
1776099037.9764073,,,0.0,0.0
1776099037.9789062,,,0.0,0.0
1776099037.980267,0.00014506826348250652,,,
1776099037.9805896,,-0.0036938240194380875,,
1776099037.9814005,,,0.0,0.0
1776099037.983921,,,0.0,0.0
1776099037.9852602,0.00012764703565603958,,,
1776099037.985608,,-0.002279550438311632,,
1776099037.9863822,,,0.0,0.0
1776099037.9889154,,,0.0,0.0
1776099037.9902575,0.00013644002226490613,,,
1776099037.9906187,,-0.0052532638600563935,,
1776099037.9913847,,,0.0,0.0
1776099037.9938972,,,0.0,0.0
1776099037.9952488,0.0001344058767803137,,,
1776099037.9955878,,-0.0024147272607971146,,
1776099037.9963832,,,0.0,0.0
1776099037.9989064,,,0.0,0.0
1776099038.0003927,8.628089533280116e-05,,,
1776099038.0007577,,-0.001185765375697585,,
1776099038.0014048,,,0.0,0.0
1776099038.003893,,,0.0,0.0
1776099038.005278,0.00013324907003299752,,,
1776099038.0055747,,-0.0033242090223732676,,
1776099038.0064118,,,0.0,0.0
1776099038.0089412,,,0.0,0.0
1776099038.010648,0.00019884373808317057,,,
1776099038.0109644,,-0.004636102383376728,,
1776099038.0114224,,,0.0,0.0
1776099038.013924,,,0.0,0.0
1776099038.0152478,0.0002772782779917603,,,
1776099038.0155828,,-0.006471255437697803,,
1776099038.0163846,,,0.0,0.0
1776099038.0189037,,,0.0,0.0
1776099038.0203192,0.0003069497275572956,,,
1776099038.0205908,,-0.004400061867515718,,
1776099038.0213885,,,0.0,0.0
1776099038.0238833,,,0.0,0.0
1776099038.0252898,0.0003448340192311981,,,
1776099038.0256386,,-0.0063568278536655235,,
1776099038.026386,,,0.0,0.0
1776099038.0289168,,,0.0,0.0
1776099038.0305407,0.0003670811199153409,,,
1776099038.030972,,-0.0072014632515722985,,
1776099038.031412,,,0.0,0.0
1776099038.0338998,,,0.0,0.0
1776099038.035354,0.00038268619169001957,,,
1776099038.0356967,,-0.006447715662468755,,
1776099038.0364265,,,0.0,0.0
1776099038.0389128,,,0.0,0.0
1776099038.0403054,0.0003926809908428269,,,
1776099038.040679,,-0.006114687133226345,,
1776099038.0414195,,,0.0,0.0
1776099038.0439231,,,0.0,0.0
1776099038.0456107,0.0004329088349248616,,,
1776099038.0459409,,-0.008118324167538793,,
1776099038.0464773,,,0.0,0.0
1776099038.0489388,,,0.0,0.0
1776099038.0502598,0.0005236264906262635,,,
1776099038.0505462,,-0.008733597128895076,,
1776099038.0513813,,,0.0,0.0
1776099038.0538886,,,0.0,0.0
1776099038.0552087,0.00057727118075028,,,
1776099038.0556724,,-0.014736042670137069,,
1776099038.0563781,,,0.0,0.0
1776099038.0589137,,,0.0,0.0
1776099038.0603487,0.0006200834378707228,,,
1776099038.0607975,,-0.014526438787948806,,
1776099038.0614016,,,0.0,0.0
1776099038.0638907,,,0.0,0.0
1776099038.0653827,0.000633972598436059,,,
1776099038.0658145,,-0.010940519285090985,,
1776099038.0664043,,,0.0,0.0
1776099038.068906,,,0.0,0.0
1776099038.0702689,0.0005794033055513601,,,
1776099038.0706267,,-0.010248826811620928,,
1776099038.0713985,,,0.0,0.0
1776099038.0739174,,,0.0,0.0
1776099038.0753107,0.0005242117028595898,,,
1776099038.0756545,,-0.012342541831576868,,
1776099038.0763829,,,0.0,0.0
1776099038.078911,,,0.0,0.0
1776099038.0803058,0.0005211115337509117,,,
1776099038.080903,,-0.008017142351014844,,
1776099038.0814028,,,0.0,0.0
1776099038.083918,,,0.0,0.0
1776099038.0853727,0.0005436154015514782,,,
1776099038.0856192,,-0.0119312290369668,,
1776099038.0864387,,,0.0,0.0
1776099038.0889153,,,0.0,0.0
1776099038.0910885,0.000667441916694558,,,
1776099038.0913513,,-0.011876367906410244,,
1776099038.0917091,,,0.0,0.0
1776099038.09387,,,0.0,0.0
1776099038.0953846,0.0009561615404307955,,,
1776099038.095692,,-0.02391262340064305,,
1776099038.096373,,,0.0,0.0
1776099038.0989082,,,0.0,0.0
1776099038.1002462,0.001053730777146382,,,
1776099038.1005855,,-0.022266767676939518,,
1776099038.1013985,,,0.0,0.0
1776099038.103918,,,0.0,0.0
1776099038.1055253,0.0010673394454391327,,,
1776099038.1058471,,-0.020540474121674934,,
1776099038.1063805,,,0.0,0.0
1776099038.108895,,,0.0,0.0
1776099038.1102798,0.0010067379287699994,,,
1776099038.1106915,,-0.018662288147919072,,
1776099038.111373,,,0.0,0.0
1776099038.1138813,,,0.0,0.0
1776099038.1158748,0.0008626571169577896,,,
1776099038.1161752,,-0.019244681241615505,,
1776099038.1165452,,,0.0,0.0
1776099038.1190333,,,0.0,0.0
1776099038.1206548,0.0007086863623954887,,,
1776099038.1214588,,,0.0,0.0
1776099038.122022,,-0.016165266150369485,,
1776099038.1239107,,,0.0,0.0
1776099038.1252484,0.0006442638917479495,,,
1776099038.125694,,-0.011945731919776634,,
1776099038.126409,,,0.0,0.0
1776099038.1289213,,,0.0,0.0
1776099038.1302595,0.0006590984700119706,,,
1776099038.1306303,,-0.01690551296766944,,
1776099038.1313946,,,0.0,0.0
1776099038.1338975,,,0.0,0.0
1776099038.1352513,0.0006642093207679137,,,
1776099038.135674,,-0.01927265916005717,,
1776099038.1363811,,,0.0,0.0
1776099038.1388984,,,0.0,0.0
1776099038.140246,0.000706628433279887,,,
1776099038.1406245,,-0.011594249213519706,,
1776099038.1413789,,,0.0,0.0
1776099038.1438923,,,0.0,0.0
1776099038.1454203,0.0006938742723130893,,,
1776099038.145808,,-0.013470864043377988,,
1776099038.1463802,,,0.0,0.0
1776099038.148899,,,0.0,0.0
1776099038.1502316,0.0006384717314818044,,,
1776099038.1505823,,-0.016359747068991477,,
1776099038.151385,,,0.0,0.0
1776099038.153891,,,0.0,0.0
1776099038.1552234,0.00048774789072463567,,,
